control	0
yaw_angle	1
cmd_type	0
pose_x	pose_y	pose_z	heading
9.289515	5.905531	3.000000	0.000000
9.426855	5.811484	3.000000	0.000000
9.567617	5.720315	3.000000	0.000000
9.711974	5.632368	3.000000	0.000000
9.860085	5.548020	3.000000	0.000000
10.012087	5.467679	3.000000	0.000000
10.168095	5.391791	3.000000	0.000000
10.328195	5.320838	3.000000	0.000000
10.492437	5.255340	3.000000	0.000000
10.660829	5.195855	3.000000	0.000000
10.833333	5.142977	3.000000	0.000000
11.009853	5.097340	3.000000	0.000000
11.190227	5.059609	3.000000	0.000000
11.374220	5.030479	3.000000	0.000000
11.561512	5.010671	3.000000	0.000000
11.751691	5.000919	3.000000	0.000000
11.944240	5.001967	3.000000	0.000000
12.138530	5.014551	3.000000	0.000000
12.333812	5.039389	3.000000	0.000000
12.529211	5.077159	3.000000	0.000000
12.723720	5.128481	3.000000	0.000000
12.916201	5.193894	3.000000	0.000000
13.105387	5.273832	3.000000	0.000000
13.289891	5.368599	3.000000	0.000000
13.468218	5.478338	3.000000	0.000000
13.638783	5.603012	3.000000	0.000000
13.799939	5.742373	3.000000	0.000000
13.950006	5.895949	3.000000	0.000000
14.087307	6.063024	3.000000	0.000000
14.210212	6.242632	3.000000	0.000000
14.317183	6.433558	3.000000	0.000000
14.406815	6.634347	3.000000	0.000000
14.477887	6.843323	3.000000	0.000000
14.529400	7.058620	3.000000	0.000000
14.560612	7.278221	3.000000	0.000000
14.571068	7.500000	3.000000	0.000000
14.560612	7.721779	3.000000	0.000000
14.529400	7.941380	3.000000	0.000000
14.477887	8.156677	3.000000	0.000000
14.406815	8.365653	3.000000	0.000000
14.317183	8.566442	3.000000	0.000000
14.210212	8.757368	3.000000	0.000000
14.087307	8.936976	3.000000	0.000000
13.950006	9.104051	3.000000	0.000000
13.799939	9.257627	3.000000	0.000000
13.638783	9.396988	3.000000	0.000000
13.468218	9.521662	3.000000	0.000000
13.289891	9.631401	3.000000	0.000000
13.105387	9.726168	3.000000	0.000000
12.916201	9.806106	3.000000	0.000000
12.723720	9.871519	3.000000	0.000000
12.529211	9.922841	3.000000	0.000000
12.333812	9.960611	3.000000	0.000000
12.138530	9.985449	3.000000	0.000000
11.944240	9.998033	3.000000	0.000000
11.751691	9.999081	3.000000	0.000000
11.561512	9.989329	3.000000	0.000000
11.374220	9.969521	3.000000	0.000000
11.190227	9.940391	3.000000	0.000000
11.009853	9.902660	3.000000	0.000000
10.833333	9.857023	3.000000	0.000000
10.660829	9.804145	3.000000	0.000000
10.492437	9.744660	3.000000	0.000000
10.328195	9.679162	3.000000	0.000000
10.168095	9.608209	3.000000	0.000000
10.012087	9.532321	3.000000	0.000000
9.860085	9.451980	3.000000	0.000000
9.711974	9.367632	3.000000	0.000000
9.567617	9.279685	3.000000	0.000000
9.426855	9.188516	3.000000	0.000000
9.289515	9.094469	3.000000	0.000000
9.155410	8.997860	3.000000	0.000000
9.024345	8.898974	3.000000	0.000000
8.896115	8.798074	3.000000	0.000000
8.770511	8.695399	3.000000	0.000000
8.647320	8.591166	3.000000	0.000000
8.526325	8.485573	3.000000	0.000000
8.407309	8.378804	3.000000	0.000000
8.290051	8.271024	3.000000	0.000000
8.174331	8.162387	3.000000	0.000000
8.059931	8.053037	3.000000	0.000000
7.946628	7.943106	3.000000	0.000000
7.834203	7.832720	3.000000	0.000000
7.722437	7.721998	3.000000	0.000000
7.611109	7.611054	3.000000	0.000000
7.500000	7.500000	3.000000	0.000000
7.388891	7.388946	3.000000	0.000000
7.277563	7.278002	3.000000	0.000000
7.165797	7.167280	3.000000	0.000000
7.053372	7.056894	3.000000	0.000000
6.940069	6.946963	3.000000	0.000000
6.825669	6.837613	3.000000	0.000000
6.709949	6.728976	3.000000	0.000000
6.592691	6.621196	3.000000	0.000000
6.473675	6.514427	3.000000	0.000000
6.352680	6.408834	3.000000	0.000000
6.229489	6.304601	3.000000	0.000000
6.103885	6.201926	3.000000	0.000000
5.975655	6.101026	3.000000	0.000000
5.844590	6.002140	3.000000	0.000000
5.710485	5.905531	3.000000	0.000000
5.573145	5.811484	3.000000	0.000000
5.432383	5.720315	3.000000	0.000000
5.288026	5.632368	3.000000	0.000000
5.139915	5.548020	3.000000	0.000000
4.987913	5.467679	3.000000	0.000000
4.831905	5.391791	3.000000	0.000000
4.671805	5.320838	3.000000	0.000000
4.507563	5.255340	3.000000	0.000000
4.339171	5.195855	3.000000	0.000000
4.166667	5.142977	3.000000	0.000000
3.990147	5.097340	3.000000	0.000000
3.809773	5.059609	3.000000	0.000000
3.625780	5.030479	3.000000	0.000000
3.438488	5.010671	3.000000	0.000000
3.248309	5.000919	3.000000	0.000000
3.055760	5.001967	3.000000	0.000000
2.861470	5.014551	3.000000	0.000000
2.666188	5.039389	3.000000	0.000000
2.470789	5.077159	3.000000	0.000000
2.276280	5.128481	3.000000	0.000000
2.083799	5.193894	3.000000	0.000000
1.894613	5.273832	3.000000	0.000000
1.710109	5.368599	3.000000	0.000000
1.531782	5.478338	3.000000	0.000000
1.361217	5.603012	3.000000	0.000000
1.200061	5.742373	3.000000	0.000000
1.049994	5.895949	3.000000	0.000000
0.912693	6.063024	3.000000	0.000000
0.789788	6.242632	3.000000	0.000000
0.682817	6.433558	3.000000	0.000000
0.593185	6.634347	3.000000	0.000000
0.522113	6.843323	3.000000	0.000000
0.470600	7.058620	3.000000	0.000000
0.439388	7.278221	3.000000	0.000000
0.428932	7.500000	3.000000	0.000000
0.439388	7.721779	3.000000	0.000000
0.470600	7.941380	3.000000	0.000000
0.522113	8.156677	3.000000	0.000000
0.593185	8.365653	3.000000	0.000000
0.682817	8.566442	3.000000	0.000000
0.789788	8.757368	3.000000	0.000000
0.912693	8.936976	3.000000	0.000000
1.049994	9.104051	3.000000	0.000000
1.200061	9.257627	3.000000	0.000000
1.361217	9.396988	3.000000	0.000000
1.531782	9.521662	3.000000	0.000000
1.710109	9.631401	3.000000	0.000000
1.894613	9.726168	3.000000	0.000000
2.083799	9.806106	3.000000	0.000000
2.276280	9.871519	3.000000	0.000000
2.470789	9.922841	3.000000	0.000000
2.666188	9.960611	3.000000	0.000000
2.861470	9.985449	3.000000	0.000000
3.055760	9.998033	3.000000	0.000000
3.248309	9.999081	3.000000	0.000000
3.438488	9.989329	3.000000	0.000000
3.625780	9.969521	3.000000	0.000000
3.809773	9.940391	3.000000	0.000000
3.990147	9.902660	3.000000	0.000000
4.166667	9.857023	3.000000	0.000000
4.339171	9.804145	3.000000	0.000000
4.507563	9.744660	3.000000	0.000000
4.671805	9.679162	3.000000	0.000000
4.831905	9.608209	3.000000	0.000000
4.987913	9.532321	3.000000	0.000000
5.139915	9.451980	3.000000	0.000000
5.288026	9.367632	3.000000	0.000000
5.432383	9.279685	3.000000	0.000000
5.573145	9.188516	3.000000	0.000000
5.710485	9.094469	3.000000	0.000000
5.844590	8.997860	3.000000	0.000000
5.975655	8.898974	3.000000	0.000000
6.103885	8.798074	3.000000	0.000000
6.229489	8.695399	3.000000	0.000000
6.352680	8.591166	3.000000	0.000000
6.473675	8.485573	3.000000	0.000000
6.592691	8.378804	3.000000	0.000000
6.709949	8.271024	3.000000	0.000000
6.825669	8.162387	3.000000	0.000000
6.940069	8.053037	3.000000	0.000000
7.053372	7.943106	3.000000	0.000000
7.165797	7.832720	3.000000	0.000000
7.277563	7.721998	3.000000	0.000000
7.388891	7.611054	3.000000	0.000000
7.500000	7.500000	3.000000	0.000000
7.611109	7.388946	3.000000	0.000000
7.722437	7.278002	3.000000	0.000000
7.834203	7.167280	3.000000	0.000000
7.946628	7.056894	3.000000	0.000000
8.059931	6.946963	3.000000	0.000000
8.174331	6.837613	3.000000	0.000000
8.290051	6.728976	3.000000	0.000000
8.407309	6.621196	3.000000	0.000000
8.526325	6.514427	3.000000	0.000000
8.647320	6.408834	3.000000	0.000000
8.770511	6.304601	3.000000	0.000000
8.896115	6.201926	3.000000	0.000000
9.024345	6.101026	3.000000	0.000000
9.155410	6.002140	3.000000	0.000000
9.289515	5.905531	3.000000	0.000000
9.426855	5.811484	3.000000	0.000000
9.567617	5.720315	3.000000	0.000000
9.711974	5.632368	3.000000	0.000000
9.860085	5.548020	3.000000	0.000000
10.012087	5.467679	3.000000	0.000000
10.168095	5.391791	3.000000	0.000000
10.328195	5.320838	3.000000	0.000000
10.492437	5.255340	3.000000	0.000000
10.660829	5.195855	3.000000	0.000000
10.833333	5.142977	3.000000	0.000000
11.009853	5.097340	3.000000	0.000000
11.190227	5.059609	3.000000	0.000000
11.374220	5.030479	3.000000	0.000000
11.561512	5.010671	3.000000	0.000000
11.751691	5.000919	3.000000	0.000000
11.944240	5.001967	3.000000	0.000000
12.138530	5.014551	3.000000	0.000000
12.333812	5.039389	3.000000	0.000000
12.529211	5.077159	3.000000	0.000000
12.723720	5.128481	3.000000	0.000000
12.916201	5.193894	3.000000	0.000000
13.105387	5.273832	3.000000	0.000000
13.289891	5.368599	3.000000	0.000000
13.468218	5.478338	3.000000	0.000000
13.638783	5.603012	3.000000	0.000000
13.799939	5.742373	3.000000	0.000000
13.950006	5.895949	3.000000	0.000000
14.087307	6.063024	3.000000	0.000000
14.210212	6.242632	3.000000	0.000000
14.317183	6.433558	3.000000	0.000000
14.406815	6.634347	3.000000	0.000000
14.477887	6.843323	3.000000	0.000000
14.529400	7.058620	3.000000	0.000000
14.560612	7.278221	3.000000	0.000000
14.571068	7.500000	3.000000	0.000000
14.560612	7.721779	3.000000	0.000000
14.529400	7.941380	3.000000	0.000000
14.477887	8.156677	3.000000	0.000000
14.406815	8.365653	3.000000	0.000000
14.317183	8.566442	3.000000	0.000000
14.210212	8.757368	3.000000	0.000000
14.087307	8.936976	3.000000	0.000000
13.950006	9.104051	3.000000	0.000000
13.799939	9.257627	3.000000	0.000000
13.638783	9.396988	3.000000	0.000000
13.468218	9.521662	3.000000	0.000000
13.289891	9.631401	3.000000	0.000000
13.105387	9.726168	3.000000	0.000000
12.916201	9.806106	3.000000	0.000000
12.723720	9.871519	3.000000	0.000000
12.529211	9.922841	3.000000	0.000000
12.333812	9.960611	3.000000	0.000000
12.138530	9.985449	3.000000	0.000000
11.944240	9.998033	3.000000	0.000000
11.751691	9.999081	3.000000	0.000000
11.561512	9.989329	3.000000	0.000000
11.374220	9.969521	3.000000	0.000000
11.190227	9.940391	3.000000	0.000000
11.009853	9.902660	3.000000	0.000000
10.833333	9.857023	3.000000	0.000000
10.660829	9.804145	3.000000	0.000000
10.492437	9.744660	3.000000	0.000000
10.328195	9.679162	3.000000	0.000000
10.168095	9.608209	3.000000	0.000000
10.012087	9.532321	3.000000	0.000000
9.860085	9.451980	3.000000	0.000000
9.711974	9.367632	3.000000	0.000000
9.567617	9.279685	3.000000	0.000000
9.426855	9.188516	3.000000	0.000000
9.289515	9.094469	3.000000	0.000000
9.155410	8.997860	3.000000	0.000000
9.024345	8.898974	3.000000	0.000000
8.896115	8.798074	3.000000	0.000000
8.770511	8.695399	3.000000	0.000000
8.647320	8.591166	3.000000	0.000000
8.526325	8.485573	3.000000	0.000000
8.407309	8.378804	3.000000	0.000000
8.290051	8.271024	3.000000	0.000000
8.174331	8.162387	3.000000	0.000000
8.059931	8.053037	3.000000	0.000000
7.946628	7.943106	3.000000	0.000000
7.834203	7.832720	3.000000	0.000000
7.722437	7.721998	3.000000	0.000000
7.611109	7.611054	3.000000	0.000000
7.500000	7.500000	3.000000	0.000000
7.388891	7.388946	3.000000	0.000000
7.277563	7.278002	3.000000	0.000000
7.165797	7.167280	3.000000	0.000000
7.053372	7.056894	3.000000	0.000000
6.940069	6.946963	3.000000	0.000000
6.825669	6.837613	3.000000	0.000000
6.709949	6.728976	3.000000	0.000000
6.592691	6.621196	3.000000	0.000000
6.473675	6.514427	3.000000	0.000000
6.352680	6.408834	3.000000	0.000000
6.229489	6.304601	3.000000	0.000000
6.103885	6.201926	3.000000	0.000000
5.975655	6.101026	3.000000	0.000000
5.844590	6.002140	3.000000	0.000000
5.710485	5.905531	3.000000	0.000000
5.573145	5.811484	3.000000	0.000000
5.432383	5.720315	3.000000	0.000000
5.288026	5.632368	3.000000	0.000000
5.139915	5.548020	3.000000	0.000000
4.987913	5.467679	3.000000	0.000000
4.831905	5.391791	3.000000	0.000000
4.671805	5.320838	3.000000	0.000000
4.507563	5.255340	3.000000	0.000000
4.339171	5.195855	3.000000	0.000000
4.166667	5.142977	3.000000	0.000000
3.990147	5.097340	3.000000	0.000000
3.809773	5.059609	3.000000	0.000000
3.625780	5.030479	3.000000	0.000000
3.438488	5.010671	3.000000	0.000000
3.248309	5.000919	3.000000	0.000000
3.055760	5.001967	3.000000	0.000000
2.861470	5.014551	3.000000	0.000000
2.666188	5.039389	3.000000	0.000000
2.470789	5.077159	3.000000	0.000000
2.276280	5.128481	3.000000	0.000000
2.083799	5.193894	3.000000	0.000000
1.894613	5.273832	3.000000	0.000000
1.710109	5.368599	3.000000	0.000000
1.531782	5.478338	3.000000	0.000000
1.361217	5.603012	3.000000	0.000000
1.200061	5.742373	3.000000	0.000000
1.049994	5.895949	3.000000	0.000000
0.912693	6.063024	3.000000	0.000000
0.789788	6.242632	3.000000	0.000000
0.682817	6.433558	3.000000	0.000000
0.593185	6.634347	3.000000	0.000000
0.522113	6.843323	3.000000	0.000000
0.470600	7.058620	3.000000	0.000000
0.439388	7.278221	3.000000	0.000000
0.428932	7.500000	3.000000	0.000000
0.439388	7.721779	3.000000	0.000000
0.470600	7.941380	3.000000	0.000000
0.522113	8.156677	3.000000	0.000000
0.593185	8.365653	3.000000	0.000000
0.682817	8.566442	3.000000	0.000000
0.789788	8.757368	3.000000	0.000000
0.912693	8.936976	3.000000	0.000000
1.049994	9.104051	3.000000	0.000000
1.200061	9.257627	3.000000	0.000000
1.361217	9.396988	3.000000	0.000000
1.531782	9.521662	3.000000	0.000000
1.710109	9.631401	3.000000	0.000000
1.894613	9.726168	3.000000	0.000000
2.083799	9.806106	3.000000	0.000000
2.276280	9.871519	3.000000	0.000000
2.470789	9.922841	3.000000	0.000000
2.666188	9.960611	3.000000	0.000000
2.861470	9.985449	3.000000	0.000000
3.055760	9.998033	3.000000	0.000000
3.248309	9.999081	3.000000	0.000000
3.438488	9.989329	3.000000	0.000000
3.625780	9.969521	3.000000	0.000000
3.809773	9.940391	3.000000	0.000000
3.990147	9.902660	3.000000	0.000000
4.166667	9.857023	3.000000	0.000000
4.339171	9.804145	3.000000	0.000000
4.507563	9.744660	3.000000	0.000000
4.671805	9.679162	3.000000	0.000000
4.831905	9.608209	3.000000	0.000000
4.987913	9.532321	3.000000	0.000000
5.139915	9.451980	3.000000	0.000000
5.288026	9.367632	3.000000	0.000000
5.432383	9.279685	3.000000	0.000000
5.573145	9.188516	3.000000	0.000000
5.710485	9.094469	3.000000	0.000000
5.844590	8.997860	3.000000	0.000000
5.975655	8.898974	3.000000	0.000000
6.103885	8.798074	3.000000	0.000000
6.229489	8.695399	3.000000	0.000000
6.352680	8.591166	3.000000	0.000000
6.473675	8.485573	3.000000	0.000000
6.592691	8.378804	3.000000	0.000000
6.709949	8.271024	3.000000	0.000000
6.825669	8.162387	3.000000	0.000000
6.940069	8.053037	3.000000	0.000000
7.053372	7.943106	3.000000	0.000000
7.165797	7.832720	3.000000	0.000000
7.277563	7.721998	3.000000	0.000000
7.388891	7.611054	3.000000	0.000000
7.500000	7.500000	3.000000	0.000000
7.611109	7.388946	3.000000	0.000000
7.722437	7.278002	3.000000	0.000000
7.834203	7.167280	3.000000	0.000000
7.946628	7.056894	3.000000	0.000000
8.059931	6.946963	3.000000	0.000000
8.174331	6.837613	3.000000	0.000000
8.290051	6.728976	3.000000	0.000000
8.407309	6.621196	3.000000	0.000000
8.526325	6.514427	3.000000	0.000000
8.647320	6.408834	3.000000	0.000000
8.770511	6.304601	3.000000	0.000000
8.896115	6.201926	3.000000	0.000000
9.024345	6.101026	3.000000	0.000000
9.155410	6.002140	3.000000	0.000000
9.289515	5.905531	3.000000	0.000000
9.426855	5.811484	3.000000	0.000000
9.567617	5.720315	3.000000	0.000000
9.711974	5.632368	3.000000	0.000000
9.860085	5.548020	3.000000	0.000000
10.012087	5.467679	3.000000	0.000000
10.168095	5.391791	3.000000	0.000000
10.328195	5.320838	3.000000	0.000000
10.492437	5.255340	3.000000	0.000000
10.660829	5.195855	3.000000	0.000000
10.833333	5.142977	3.000000	0.000000
11.009853	5.097340	3.000000	0.000000
11.190227	5.059609	3.000000	0.000000
11.374220	5.030479	3.000000	0.000000
11.561512	5.010671	3.000000	0.000000
11.751691	5.000919	3.000000	0.000000
11.944240	5.001967	3.000000	0.000000
12.138530	5.014551	3.000000	0.000000
12.333812	5.039389	3.000000	0.000000
12.529211	5.077159	3.000000	0.000000
12.723720	5.128481	3.000000	0.000000
12.916201	5.193894	3.000000	0.000000
13.105387	5.273832	3.000000	0.000000
13.289891	5.368599	3.000000	0.000000
13.468218	5.478338	3.000000	0.000000
13.638783	5.603012	3.000000	0.000000
13.799939	5.742373	3.000000	0.000000
13.950006	5.895949	3.000000	0.000000
14.087307	6.063024	3.000000	0.000000
14.210212	6.242632	3.000000	0.000000
14.317183	6.433558	3.000000	0.000000
14.406815	6.634347	3.000000	0.000000
14.477887	6.843323	3.000000	0.000000
14.529400	7.058620	3.000000	0.000000
14.560612	7.278221	3.000000	0.000000
14.571068	7.500000	3.000000	0.000000
14.560612	7.721779	3.000000	0.000000
14.529400	7.941380	3.000000	0.000000
14.477887	8.156677	3.000000	0.000000
14.406815	8.365653	3.000000	0.000000
14.317183	8.566442	3.000000	0.000000
14.210212	8.757368	3.000000	0.000000
14.087307	8.936976	3.000000	0.000000
13.950006	9.104051	3.000000	0.000000
13.799939	9.257627	3.000000	0.000000
13.638783	9.396988	3.000000	0.000000
13.468218	9.521662	3.000000	0.000000
13.289891	9.631401	3.000000	0.000000
13.105387	9.726168	3.000000	0.000000
12.916201	9.806106	3.000000	0.000000
12.723720	9.871519	3.000000	0.000000
12.529211	9.922841	3.000000	0.000000
12.333812	9.960611	3.000000	0.000000
12.138530	9.985449	3.000000	0.000000
11.944240	9.998033	3.000000	0.000000
11.751691	9.999081	3.000000	0.000000
11.561512	9.989329	3.000000	0.000000
11.374220	9.969521	3.000000	0.000000
11.190227	9.940391	3.000000	0.000000
11.009853	9.902660	3.000000	0.000000
10.833333	9.857023	3.000000	0.000000
10.660829	9.804145	3.000000	0.000000
10.492437	9.744660	3.000000	0.000000
10.328195	9.679162	3.000000	0.000000
10.168095	9.608209	3.000000	0.000000
10.012087	9.532321	3.000000	0.000000
9.860085	9.451980	3.000000	0.000000
9.711974	9.367632	3.000000	0.000000
9.567617	9.279685	3.000000	0.000000
9.426855	9.188516	3.000000	0.000000
9.289515	9.094469	3.000000	0.000000
9.155410	8.997860	3.000000	0.000000
9.024345	8.898974	3.000000	0.000000
8.896115	8.798074	3.000000	0.000000
8.770511	8.695399	3.000000	0.000000
8.647320	8.591166	3.000000	0.000000
8.526325	8.485573	3.000000	0.000000
8.407309	8.378804	3.000000	0.000000
8.290051	8.271024	3.000000	0.000000
8.174331	8.162387	3.000000	0.000000
8.059931	8.053037	3.000000	0.000000
7.946628	7.943106	3.000000	0.000000
7.834203	7.832720	3.000000	0.000000
7.722437	7.721998	3.000000	0.000000
7.611109	7.611054	3.000000	0.000000
